,A_SOURCE,A_ID,A_MUNI,A_YEAR,A_CRASH_DATE,A_SEVERITY,A_CRASH_TIME,A_POLICE,A_CYCLIST,A_PEDESTRIAN,A_OTHER,A_LAT,A_LON,A_INTERSTATE,A_datetime,B_SOURCE,B_ID,B_MUNI,B_YEAR,B_CRASH_DATE,B_SEVERITY,B_CRASH_TIME,B_POLICE,B_CYCLIST,B_PEDESTRIAN,B_OTHER,B_LAT,B_LON,B_INTERSTATE,B_datetime,distance_m,time_diff_sec,confidence
947,SomervillePD,24046066,SOMERVILLE,2024,2024-07-31,0,14:03:00,,0,0,0.0,42.3793,-71.0936,,2024-07-31 14:03:00,MassDOT,5438042,SOMERVILLE,2024,2024-07-31,0,14:03:00,Local,0,0,0.0,42.3795343,-71.09372507,0,2024-07-31 14:03:00,27.956189191393975,0.0,0.8043066756602422
948,MassDOT,5436574,SOMERVILLE,2024,2024-08-01,0,08:38:00,Local,0,1,0.0,42.40601255,-71.13173944,0,2024-08-01 08:38:00,SomervillePD,24046234,SOMERVILLE,2024,2024-08-01,0,08:38:00,,0,1,0.0,42.4059,-71.132,,2024-08-01 08:38:00,24.741488072867966,0.0,0.8268095834899243
949,SomervillePD,24046327,SOMERVILLE,2024,2024-08-01,0,14:08:00,,0,0,0.0,42.3908,-71.1076,,2024-08-01 14:08:00,MassDOT,5436578,SOMERVILLE,2024,2024-08-01,0,14:08:00,Local,0,0,0.0,42.3908031,-71.10753928,0,2024-08-01 14:08:00,4.989738577765241,0.0,0.9650718299556433
950,SomervillePD,24046514,SOMERVILLE,2024,2024-08-02,0,10:18:00,,0,0,0.0,42.389,-71.1009,,2024-08-02 10:18:00,MassDOT,5436557,SOMERVILLE,2024,2024-08-02,0,10:18:00,Local,0,0,0.0,42.38904582,-71.10106248,0,2024-08-02 10:18:00,14.258525204248796,0.0,0.9001903235702584
951,SomervillePD,24046779,SOMERVILLE,2024,2024-08-03,2,11:47:00,,1,0,0.0,42.3824,-71.0885,,2024-08-03 11:47:00,MassDOT,5436576,SOMERVILLE,2024,2024-08-03,2,11:47:00,Local,1,0,0.0,42.38226789,-71.08874683,0,2024-08-03 11:47:00,24.992288070045447,0.0,0.825053983509682
952,SomervillePD,24047197,SOMERVILLE,2024,2024-08-05,2,13:08:00,,1,0,0.0,42.3928,-71.112,,2024-08-05 13:08:00,MassDOT,5436575,SOMERVILLE,2024,2024-08-05,2,13:08:00,Local,1,0,0.0,42.39281176,-71.11197021,0,2024-08-05 13:08:00,2.769102705095696,0.0,0.9806162810643302
953,MassDOT,5436571,SOMERVILLE,2024,2024-08-05,2,16:27:00,Local,0,0,0.0,42.40155733,-71.12262804,0,2024-08-05 16:27:00,SomervillePD,24047235,SOMERVILLE,2024,2024-08-05,2,16:27:00,,0,0,0.0,42.4016,-71.1226,,2024-08-05 16:27:00,5.264558067095911,0.0,0.9631480935303285
954,MassDOT,5436564,SOMERVILLE,2024,2024-08-05,0,16:47:00,Local,0,0,0.0,42.4008488,-71.11768317,0,2024-08-05 16:47:00,SomervillePD,24047242,SOMERVILLE,2024,2024-08-05,0,16:47:00,,0,0,0.0,42.4011,-71.1175,,2024-08-05 16:47:00,31.66847460832028,0.0,0.7783206777417581
955,SomervillePD,24047390,SOMERVILLE,2024,2024-08-06,2,09:59:00,,0,0,0.0,42.3865,-71.0978,,2024-08-06 09:59:00,MassDOT,5436568,SOMERVILLE,2024,2024-08-06,2,09:59:00,Local,0,0,0.0,42.38653203,-71.09782522,0,2024-08-06 09:59:00,4.112872350421624,0.0,0.9712098935470486
956,SomervillePD,24047481,SOMERVILLE,2024,2024-08-06,2,18:09:00,,0,0,0.0,42.3868,-71.0934,,2024-08-06 18:09:00,MassDOT,5436577,SOMERVILLE,2024,2024-08-06,2,18:09:00,Local,0,0,0.0,42.38678078,-71.09339,0,2024-08-06 18:09:00,2.2855300869841706,0.0,0.9840012893911108
957,SomervillePD,24047658,SOMERVILLE,2024,2024-08-07,0,14:35:00,,1,0,0.0,42.3833,-71.1126,,2024-08-07 14:35:00,MassDOT,5436543,SOMERVILLE,2024,2024-08-07,0,14:35:00,Local,1,0,0.0,42.38317285,-71.11241406,0,2024-08-07 14:35:00,20.775319032670645,0.0,0.8545727667713054
958,MassDOT,5436567,SOMERVILLE,2024,2024-08-08,0,09:20:00,Local,0,0,0.0,42.39534786,-71.10282693,0,2024-08-08 09:20:00,SomervillePD,24047807,SOMERVILLE,2024,2024-08-08,0,09:20:00,,0,0,0.0,42.3952,-71.1029,,2024-08-08 09:20:00,17.471335700902777,0.0,0.8777006500936806
959,MassDOT,5436542,SOMERVILLE,2024,2024-08-10,2,10:01:00,Local,1,0,0.0,42.3951427,-71.12172364,0,2024-08-10 10:01:00,SomervillePD,24048320,SOMERVILLE,2024,2024-08-10,2,10:01:00,,1,0,0.0,42.3949,-71.1219,,2024-08-10 10:01:00,30.573761991745965,0.0,0.7859836660577781
960,SomervillePD,24048589,SOMERVILLE,2024,2024-08-11,0,15:22:00,,0,0,0.0,42.401,-71.1261,,2024-08-11 15:22:00,MassDOT,5436589,SOMERVILLE,2024,2024-08-11,0,15:22:00,Local,0,0,0.0,42.40103934,-71.12614634,0,2024-08-11 15:22:00,5.787570312149565,0.0,0.9594870078149529
961,SomervillePD,24048592,SOMERVILLE,2024,2024-08-11,0,15:40:00,,0,0,0.0,42.3802,-71.0904,,2024-08-11 15:40:00,MassDOT,5436566,SOMERVILLE,2024,2024-08-11,0,15:40:00,Local,0,0,0.0,42.37992126,-71.0905754,0,2024-08-11 15:40:00,34.119334142604124,0.0,0.761164661001771
962,SomervillePD,24048723,SOMERVILLE,2024,2024-08-12,0,09:58:00,,0,0,0.0,42.3795,-71.0931,,2024-08-12 09:58:00,MassDOT,5436584,SOMERVILLE,2024,2024-08-12,0,09:58:00,Local,0,0,0.0,42.37950675,-71.0930481,0,2024-08-12 09:58:00,4.321011541412729,0.0,0.9697529192101109
963,MassDOT,5436581,SOMERVILLE,2024,2024-08-12,2,15:22:00,Local,0,0,0.0,42.38138858,-71.08134167,0,2024-08-12 15:22:00,SomervillePD,24048801,SOMERVILLE,2024,2024-08-12,2,15:22:00,,0,0,0.0,42.3809,-71.0807,,2024-08-12 15:22:00,75.55931917986085,0.0,0.471084765740974
964,MassDOT,5436562,SOMERVILLE,2024,2024-08-15,0,10:29:00,Local,0,0,0.0,42.37495735,-71.08963595,0,2024-08-15 10:29:00,SomervillePD,24049489,SOMERVILLE,2024,2024-08-15,0,10:29:00,,0,0,0.0,42.3749,-71.09,,2024-08-15 10:29:00,30.52374601115625,0.0,0.7863337779219062
965,SomervillePD,24049912,SOMERVILLE,2024,2024-08-16,2,19:27:00,,0,0,0.0,42.3851,-71.1132,,2024-08-16 19:27:00,MassDOT,5436563,SOMERVILLE,2024,2024-08-16,2,19:27:00,Local,0,0,1.0,42.38519758,-71.11304542,0,2024-08-16 19:27:00,16.671580896518343,0.0,0.8832989337243715
966,SomervillePD,24049928,SOMERVILLE,2024,2024-08-16,0,21:08:00,,0,0,0.0,42.4012,-71.1165,,2024-08-16 21:08:00,MassDOT,5436570,SOMERVILLE,2024,2024-08-16,0,21:08:00,Local,0,0,0.0,42.40119637,-71.11709246,0,2024-08-16 21:08:00,48.56382568618349,0.0,0.6600532201967155
967,SomervillePD,24050110,SOMERVILLE,2024,2024-08-17,2,17:22:00,,0,1,0.0,42.3916,-71.0994,,2024-08-17 17:22:00,MassDOT,5436579,SOMERVILLE,2024,2024-08-17,2,17:22:00,Local,0,1,0.0,42.39142274,-71.09950977,0,2024-08-17 17:22:00,21.63606971580769,0.0,0.8485475119893462
968,MassDOT,5436573,SOMERVILLE,2024,2024-08-19,2,16:37:00,Local,1,0,0.0,42.39540977,-71.09000497,0,2024-08-19 16:37:00,SomervillePD,24050493,SOMERVILLE,2024,2024-08-19,2,16:37:00,,1,0,0.0,42.3953,-71.0899,,2024-08-19 16:37:00,14.916603209763574,0.0,0.8955837775316549
969,SomervillePD,24050682,SOMERVILLE,2024,2024-08-20,2,16:05:00,,0,0,1.0,42.377,-71.0956,,2024-08-20 16:05:00,MassDOT,5436569,SOMERVILLE,2024,2024-08-20,2,16:05:00,Local,0,0,1.0,42.37697163,-71.09558941,0,2024-08-20 16:05:00,3.266603681243136,0.0,0.977133774231298
970,MassDOT,5436583,SOMERVILLE,2024,2024-08-21,0,08:51:00,Local,0,0,0.0,42.37546261,-71.09511247,0,2024-08-21 08:51:00,SomervillePD,24050811,SOMERVILLE,2024,2024-08-21,0,08:51:00,,0,0,0.0,42.3754,-71.0954,,2024-08-21 08:51:00,24.580542715859604,0.0,0.8279362009889826
971,MassDOT,5436565,SOMERVILLE,2024,2024-08-21,0,22:29:00,Local,1,0,0.0,42.3869103,-71.11615302,0,2024-08-21 22:29:00,SomervillePD,24050972,SOMERVILLE,2024,2024-08-21,0,22:29:00,,1,0,0.0,42.3869,-71.1161,,2024-08-21 22:29:00,4.49471788187728,0.0,0.9685369748268591
972,MassDOT,5436580,SOMERVILLE,2024,2024-08-22,0,20:02:00,Local,0,0,0.0,42.37950675,-71.0930481,0,2024-08-22 20:02:00,SomervillePD,24051148,SOMERVILLE,2024,2024-08-22,0,20:02:00,,0,0,0.0,42.3795,-71.0931,,2024-08-22 20:02:00,4.32101109087937,0.0,0.9697529223638444
973,MassDOT,5436582,SOMERVILLE,2024,2024-08-24,0,11:38:00,Local,0,0,0.0,42.38661343,-71.11425766,0,2024-08-24 11:38:00,SomervillePD,24051501,SOMERVILLE,2024,2024-08-24,0,11:38:00,,0,0,0.0,42.387,-71.1141,,2024-08-24 11:38:00,44.813890553445894,0.0,0.6863027661258787
974,SomervillePD,24051606,SOMERVILLE,2024,2024-08-24,2,22:56:00,,0,1,1.0,42.396,-71.0798,,2024-08-24 22:56:00,MassDOT,5436549,SOMERVILLE,2024,2024-08-24,2,22:56:00,Local,0,1,0.0,42.39596363,-71.07927581,0,2024-08-24 22:56:00,43.159056697500915,0.0,0.6978866031174936
975,SomervillePD,24052002,SOMERVILLE,2024,2024-08-26,0,18:03:00,,0,0,0.0,42.3874,-71.0819,,2024-08-26 18:03:00,MassDOT,5436585,SOMERVILLE,2024,2024-08-26,0,18:03:00,Local,0,0,0.0,42.38717054,-71.08188559,0,2024-08-26 18:03:00,25.497444410835463,0.0,0.8215178891241517
976,MassDOT,5436551,SOMERVILLE,2024,2024-08-28,0,12:37:00,Local,0,0,0.0,42.3931025,-71.08712485,0,2024-08-28 12:37:00,SomervillePD,24052463,SOMERVILLE,2024,2024-08-28,0,12:37:00,,0,0,0.0,42.3936,-71.0868,,2024-08-28 12:37:00,61.30826319283261,0.0,0.5708421576501717
977,SomervillePD,24052722,SOMERVILLE,2024,2024-08-29,2,14:08:00,,0,1,0.0,42.3957,-71.1205,,2024-08-29 14:08:00,MassDOT,5436560,SOMERVILLE,2024,2024-08-29,2,14:08:00,Local,0,1,0.0,42.3956945,-71.12047373,0,2024-08-29 14:08:00,2.2383264507449265,0.0,0.9843317148447854
978,SomervillePD,24052821,SOMERVILLE,2024,2024-08-29,2,20:27:00,,0,0,0.0,42.3816,-71.0978,,2024-08-29 20:27:00,MassDOT,5436590,SOMERVILLE,2024,2024-08-29,2,20:27:00,Local,0,0,0.0,42.38165367,-71.09774115,0,2024-08-29 20:27:00,7.66638251130037,0.0,0.9463353224208972
979,SomervillePD,24052894,SOMERVILLE,2024,2024-08-30,2,07:21:00,,0,0,0.0,42.4061,-71.1321,,2024-08-30 07:21:00,MassDOT,5436587,SOMERVILLE,2024,2024-08-30,2,07:21:00,Local,0,0,0.0,42.40618413,-71.13209284,0,2024-08-30 07:21:00,9.356850610898109,0.0,0.9345020457237132
980,SomervillePD,24053340,SOMERVILLE,2024,2024-09-01,0,10:01:00,,0,0,0.0,42.3989,-71.1213,,2024-09-01 10:01:00,MassDOT,5436450,SOMERVILLE,2024,2024-09-01,0,10:01:00,Local,0,0,0.0,42.39881479,-71.12076534,0,2024-09-01 10:01:00,44.83507539213202,0.0,0.6861544722550759
981,MassDOT,5436448,SOMERVILLE,2024,2024-09-01,0,19:33:00,Local,0,0,0.0,42.38004858,-71.09668485,0,2024-09-01 19:33:00,SomervillePD,24053449,SOMERVILLE,2024,2024-09-01,0,19:33:00,,0,0,0.0,42.3799,-71.0968,,2024-09-01 19:33:00,19.003786136370113,0.0,0.866973497045409
982,MassDOT,5436459,SOMERVILLE,2024,2024-09-03,2,12:38:00,Local,0,0,0.0,42.39690295,-71.09933799,0,2024-09-03 12:38:00,SomervillePD,24053892,SOMERVILLE,2024,2024-09-03,2,12:38:00,,0,0,0.0,42.3968,-71.0993,,2024-09-03 12:38:00,11.844174641704633,0.0,0.9170907775080674
983,SomervillePD,24053954,SOMERVILLE,2024,2024-09-03,2,16:05:00,,0,0,0.0,42.3925,-71.093,,2024-09-03 16:05:00,MassDOT,5448761,SOMERVILLE,2024,2024-09-03,2,16:05:00,Local,0,0,0.0,42.39236044,-71.09308147,0,2024-09-03 16:05:00,16.86956069525813,0.0,0.881913075133193
984,SomervillePD,24054437,SOMERVILLE,2024,2024-09-05,0,13:05:00,,0,0,0.0,42.398,-71.1052,,2024-09-05 13:05:00,MassDOT,5436462,SOMERVILLE,2024,2024-09-05,0,13:05:00,Local,0,0,0.0,42.39759445,-71.10513649,0,2024-09-05 13:05:00,45.31607959139733,0.0,0.6827874428602185
985,SomervillePD,24054977,SOMERVILLE,2024,2024-09-07,2,13:52:00,,0,0,0.0,42.3871,-71.0827,,2024-09-07 13:52:00,MassDOT,5436454,SOMERVILLE,2024,2024-09-07,2,13:52:00,Local,0,0,0.0,42.38721301,-71.08245173,0,2024-09-07 13:52:00,23.90943142391911,0.0,0.8326339800325662
986,SomervillePD,24055103,SOMERVILLE,2024,2024-09-08,0,01:11:00,,0,0,0.0,42.3868,-71.0987,,2024-09-08 01:11:00,MassDOT,5436452,SOMERVILLE,2024,2024-09-08,0,01:11:00,Local,0,0,0.0,42.38683621,-71.09872423,0,2024-09-08 01:11:00,4.48342468642237,0.0,0.9686160271950435
987,MassDOT,5436449,SOMERVILLE,2024,2024-09-09,0,08:41:00,Local,0,0,0.0,42.39167547,-71.09191387,0,2024-09-09 08:41:00,SomervillePD,24055347,SOMERVILLE,2024,2024-09-09,0,08:41:00,,0,0,0.0,42.3917,-71.0917,,2024-09-09 08:41:00,17.74310322193543,0.0,0.8757982774464519
988,SomervillePD,24055423,SOMERVILLE,2024,2024-09-09,0,14:19:00,,0,0,0.0,42.3989,-71.1213,,2024-09-09 14:19:00,MassDOT,5448611,SOMERVILLE,2024,2024-09-09,0,14:19:00,Local,0,0,0.0,42.39881479,-71.12076534,0,2024-09-09 14:19:00,44.83507539213202,0.0,0.6861544722550759
989,SomervillePD,24055607,SOMERVILLE,2024,2024-09-10,2,09:11:00,,1,0,0.0,42.401,-71.1261,,2024-09-10 09:11:00,MassDOT,5436451,SOMERVILLE,2024,2024-09-10,2,09:11:00,Local,1,0,0.0,42.40103934,-71.12614634,0,2024-09-10 09:11:00,5.787570312149565,0.0,0.9594870078149529
990,MassDOT,5436461,SOMERVILLE,2024,2024-09-10,0,11:58:00,Local,0,0,0.0,42.39221947,-71.11238935,0,2024-09-10 11:58:00,SomervillePD,24055651,SOMERVILLE,2024,2024-09-10,0,11:58:00,,0,0,0.0,42.3922,-71.1124,,2024-09-10 11:58:00,2.3308609167690197,0.0,0.9836839735826168
991,MassDOT,5436444,SOMERVILLE,2024,2024-09-11,0,16:39:00,Local,0,1,0.0,42.40077642,-71.12595042,0,2024-09-11 16:39:00,SomervillePD,24055942,SOMERVILLE,2024,2024-09-11,0,16:39:00,,0,0,0.0,42.4007,-71.126,,2024-09-11 16:39:00,9.405877534744956,0.0,0.9341588572567852
992,SomervillePD,24056371,SOMERVILLE,2024,2024-09-13,2,11:35:00,,0,1,0.0,42.3967,-71.0824,,2024-09-13 11:35:00,MassDOT,5436460,SOMERVILLE,2024,2024-09-13,2,11:35:00,Local,0,1,0.0,42.39706431,-71.08281248,0,2024-09-13 11:35:00,52.71173821897443,0.0,0.6310178324671789
993,SomervillePD,24056629,SOMERVILLE,2024,2024-09-14,0,13:41:00,,0,0,0.0,42.3913,-71.0948,,2024-09-14 13:41:00,MassDOT,5448612,SOMERVILLE,2024,2024-09-14,0,13:41:00,Local,0,0,0.0,42.39110771,-71.09486413,0,2024-09-14 13:41:00,21.982138230147804,0.0,0.8461250323889653
994,SomervillePD,24056720,SOMERVILLE,2024,2024-09-14,2,21:17:00,,0,0,0.0,42.3818,-71.1023,,2024-09-14 21:17:00,MassDOT,5436458,SOMERVILLE,2024,2024-09-14,2,21:17:00,Local,0,0,0.0,42.38203262,-71.10214741,0,2024-09-14 21:17:00,28.69224722608696,0.0,0.7991542694173912
995,MassDOT,5436455,SOMERVILLE,2024,2024-09-14,0,23:07:00,Local,0,0,0.0,42.3900182,-71.09657612,0,2024-09-14 23:07:00,SomervillePD,24056737,SOMERVILLE,2024,2024-09-14,0,23:07:00,,0,0,0.0,42.3902,-71.0968,,2024-09-14 23:07:00,27.278104403105246,0.0,0.8090532691782633
996,SomervillePD,24056740,SOMERVILLE,2024,2024-09-14,0,23:19:00,,0,0,0.0,42.392,-71.1113,,2024-09-14 23:19:00,MassDOT,5448608,SOMERVILLE,2024,2024-09-14,0,23:19:00,Local,0,0,0.0,42.39176828,-71.11141459,0,2024-09-14 23:19:00,27.38270348459368,0.0,0.8083210756078443
997,SomervillePD,24056857,SOMERVILLE,2024,2024-09-15,0,14:04:00,,0,0,0.0,42.3858,-71.1104,,2024-09-15 14:04:00,MassDOT,5436457,SOMERVILLE,2024,2024-09-15,0,14:04:00,Local,0,0,0.0,42.38576036,-71.11014541,0,2024-09-15 14:04:00,21.33181605947544,0.0,0.8506772875836719
998,MassDOT,5436447,SOMERVILLE,2024,2024-09-15,0,14:39:00,Local,0,0,0.0,42.39583011,-71.12078647,0,2024-09-15 14:39:00,SomervillePD,24056861,SOMERVILLE,2024,2024-09-15,0,14:39:00,,0,0,0.0,42.3962,-71.1206,,2024-09-15 14:39:00,43.81089402377115,0.0,0.693323741833602
999,MassDOT,5448609,SOMERVILLE,2024,2024-09-16,0,22:58:00,Local,0,0,0.0,42.39648884,-71.12230871,0,2024-09-16 22:58:00,SomervillePD,24057206,SOMERVILLE,2024,2024-09-16,0,22:58:00,,0,0,0.0,42.396,-71.1221,,2024-09-16 22:58:00,56.89452315850517,0.0,0.6017383378904637
1000,MassDOT,5448760,SOMERVILLE,2024,2024-09-17,0,16:35:00,Local,0,0,0.0,42.38542786,-71.11520644,0,2024-09-17 16:35:00,SomervillePD,24057436,SOMERVILLE,2024,2024-09-17,0,16:35:00,,0,0,0.0,42.3849,-71.1149,,2024-09-17 16:35:00,63.75190551055799,0.0,0.553736661426094
1001,SomervillePD,24057690,SOMERVILLE,2024,2024-09-18,0,14:19:00,,0,0,1.0,42.3801,-71.0969,,2024-09-18 14:19:00,MassDOT,5448762,SOMERVILLE,2024,2024-09-18,0,14:19:00,Local,0,0,1.0,42.38017876,-71.09699494,0,2024-09-18 14:19:00,11.70590659341132,0.0,0.9180586538461206
1002,MassDOT,5448763,SOMERVILLE,2024,2024-09-18,2,18:24:00,Local,0,0,1.0,42.38519758,-71.11304542,0,2024-09-18 18:24:00,SomervillePD,24057743,SOMERVILLE,2024,2024-09-18,2,18:24:00,,0,0,1.0,42.3851,-71.1132,,2024-09-18 18:24:00,16.671565921321466,0.0,0.8832990385507498
1003,MassDOT,5448610,SOMERVILLE,2024,2024-09-19,0,08:20:00,Local,0,0,0.0,42.37898378,-71.0809773,0,2024-09-19 08:20:00,SomervillePD,24057885,SOMERVILLE,2024,2024-09-19,0,08:20:00,,0,0,0.0,42.379,-71.0817,,2024-09-19 08:20:00,59.285847391209735,0.0,0.5849990682615318
1004,SomervillePD,24058035,SOMERVILLE,2024,2024-09-19,0,19:51:00,,0,0,0.0,42.3867,-71.0813,,2024-09-19 19:51:00,MassDOT,5448766,SOMERVILLE,2024,2024-09-19,0,19:51:00,Local,0,0,0.0,42.38685657,-71.08120725,0,2024-09-19 19:51:00,18.970049712853196,0.0,0.8672096520100276
1005,MassDOT,5448765,SOMERVILLE,2024,2024-09-20,0,14:39:00,Local,0,0,0.0,42.38608826,-71.08758311,0,2024-09-20 14:39:00,SomervillePD,24058202,SOMERVILLE,2024,2024-09-20,0,14:39:00,,0,0,0.0,42.3862,-71.0881,,2024-09-20 14:39:00,44.15588636706128,0.0,0.690908795430571
1006,SomervillePD,24058203,SOMERVILLE,2024,2024-09-20,2,14:53:00,,0,0,0.0,42.3967,-71.1019,,2024-09-20 14:53:00,MassDOT,5448630,SOMERVILLE,2024,2024-09-20,2,14:53:00,Local,0,0,0.0,42.396515,-71.10174148,0,2024-09-20 14:53:00,24.301008468421763,0.0,0.8298929407210476
1007,SomervillePD,24058254,SOMERVILLE,2024,2024-09-20,0,17:41:00,,0,1,0.0,42.3941,-71.1107,,2024-09-20 17:41:00,MassDOT,5448614,SOMERVILLE,2024,2024-09-20,0,17:41:00,Local,0,1,0.0,42.39411692,-71.11101872,0,2024-09-20 17:41:00,26.194885765756244,0.0,0.8166357996397062
1008,MassDOT,5448764,SOMERVILLE,2024,2024-09-22,0,10:41:00,Local,0,0,0.0,42.38440777,-71.09469515,0,2024-09-22 10:41:00,SomervillePD,24058627,SOMERVILLE,2024,2024-09-22,0,10:41:00,,0,0,0.0,42.3843,-71.0946,,2024-09-22 10:41:00,14.281460235559528,0.0,0.9000297783510833
1009,SomervillePD,24058839,SOMERVILLE,2024,2024-09-23,2,09:33:00,,0,0,0.0,42.3853,-71.0936,,2024-09-23 09:33:00,MassDOT,5448767,SOMERVILLE,2024,2024-09-23,2,09:33:00,Local,0,0,0.0,42.38514797,-71.09417396,0,2024-09-23 09:33:00,49.992024279387536,0.0,0.6500558300442871
1010,SomervillePD,24059087,SOMERVILLE,2024,2024-09-24,2,08:14:00,,0,0,0.0,42.3817,-71.0839,,2024-09-24 08:14:00,MassDOT,5448618,SOMERVILLE,2024,2024-09-24,2,08:14:00,Local,0,0,0.0,42.38166925,-71.08385283,0,2024-09-24 08:14:00,5.15834067824556,0.0,0.963891615252281
1011,SomervillePD,24059496,SOMERVILLE,2024,2024-09-25,0,18:15:00,,0,0,0.0,42.3851,-71.0805,,2024-09-25 18:15:00,MassDOT,5448621,SOMERVILLE,2024,2024-09-25,0,18:15:00,Local,0,0,0.0,42.38496996,-71.08078843,0,2024-09-25 18:15:00,27.705080920309904,0.0,0.8060644335578306
1012,SomervillePD,24059583,SOMERVILLE,2024,2024-09-26,0,06:45:00,,0,0,0.0,42.3795,-71.0931,,2024-09-26 06:45:00,MassDOT,5448624,SOMERVILLE,2024,2024-09-26,0,06:45:00,Local,0,0,0.0,42.37950675,-71.0930481,0,2024-09-26 06:45:00,4.321011541412729,0.0,0.9697529192101109
1013,MassDOT,5448616,SOMERVILLE,2024,2024-09-27,2,13:13:00,Local,0,0,1.0,42.37574349,-71.10328712,0,2024-09-27 13:13:00,SomervillePD,24059936,SOMERVILLE,2024,2024-09-27,2,13:13:00,,0,0,1.0,42.376,-71.1029,,2024-09-27 13:13:00,42.64230727477978,0.0,0.7015038490765415
1014,MassDOT,5442691,BOSTON,2024,2024-09-28,2,10:01:00,Local,0,0,0.0,42.35084789,-71.08949714,0,2024-09-28 10:01:00,BostonVisionZero,5679,BOSTON,2024,2024-09-28,,10:39:00,,0,0,,42.350858072765824,-71.0894836662669,,2024-09-28 10:39:00,1.580888379932845,2280.0,0.79893378134047
1015,SomervillePD,24060543,SOMERVILLE,2024,2024-09-30,0,06:05:00,,0,0,0.0,42.379,-71.0924,,2024-09-30 06:05:00,MassDOT,5448615,SOMERVILLE,2024,2024-09-30,0,06:05:00,Local,0,0,0.0,42.37850351,-71.09249497,0,2024-09-30 06:05:00,55.65783776630588,0.0,0.6103951356358588
1016,SomervillePD,24060630,SOMERVILLE,2024,2024-09-30,2,12:59:00,,0,1,0.0,42.3798,-71.0942,,2024-09-30 12:59:00,MassDOT,5448619,SOMERVILLE,2024,2024-09-30,2,12:59:00,Local,0,1,0.0,42.37960087,-71.09416671,0,2024-09-30 12:59:00,22.271335712664854,0.0,0.8441006500113459
1017,MassDOT,5461008,SOMERVILLE,2024,2024-10-01,0,07:32:00,Local,0,0,0.0,42.39756637,-71.10504773,0,2024-10-01 07:32:00,SomervillePD,24060838,SOMERVILLE,2024,2024-10-01,0,07:32:00,,0,0,0.0,42.3977,-71.1048,,2024-10-01 07:32:00,25.14724952291205,0.0,0.8239692533396157
1018,SomervillePD,24060985,SOMERVILLE,2024,2024-10-01,0,18:14:00,,0,0,0.0,42.376,-71.0955,,2024-10-01 18:14:00,MassDOT,5461017,SOMERVILLE,2024,2024-10-01,0,18:14:00,Local,0,0,0.0,42.37600031,-71.09528128,0,2024-10-01 18:14:00,17.9350484459418,0.0,0.8744546608784074
1019,MassDOT,5461015,SOMERVILLE,2024,2024-10-02,2,10:05:00,Local,0,1,0.0,42.3949004,-71.09631631,0,2024-10-02 10:05:00,SomervillePD,24061132,SOMERVILLE,2024,2024-10-02,2,10:05:00,,0,0,0.0,42.3951,-71.0964,,2024-10-02 10:05:00,23.193471885608446,0.0,0.8376456968007409
1020,SomervillePD,24061375,SOMERVILLE,2024,2024-10-03,0,07:32:00,,0,0,0.0,42.3893,-71.0968,,2024-10-03 07:32:00,MassDOT,5461018,SOMERVILLE,2024,2024-10-03,0,07:32:00,Local,0,0,0.0,42.38950822,-71.09691498,0,2024-10-03 07:32:00,24.960769892645562,0.0,0.825274610751481
1021,MassDOT,5461014,SOMERVILLE,2024,2024-10-03,0,12:35:00,Local,1,0,0.0,42.38197038,-71.11093189,0,2024-10-03 12:35:00,SomervillePD,24061452,SOMERVILLE,2024,2024-10-03,0,12:35:00,,1,0,0.0,42.382,-71.1109,,2024-10-03 12:35:00,4.200781095272631,0.0,0.9705945323330916
1022,SomervillePD,24061747,SOMERVILLE,2024,2024-10-04,0,14:28:00,,0,0,0.0,42.4033,-71.1242,,2024-10-04 14:28:00,MassDOT,5461104,SOMERVILLE,2024,2024-10-04,0,14:28:00,Local,0,0,0.0,42.40338051,-71.12421131,0,2024-10-04 14:28:00,8.98456209012815,0.0,0.9371080653691028
1023,SomervillePD,24061808,SOMERVILLE,2024,2024-10-04,2,18:20:00,,0,0,0.0,42.39,-71.1004,,2024-10-04 18:20:00,MassDOT,5461029,SOMERVILLE,2024,2024-10-04,2,18:20:00,Local,1,0,1.0,42.38980981,-71.10051085,0,2024-10-04 18:20:00,22.98398794246617,0.0,0.8391120844027369
1024,MassDOT,5461011,SOMERVILLE,2024,2024-10-07,0,11:40:00,Local,0,0,0.0,42.40119637,-71.11709246,0,2024-10-07 11:40:00,SomervillePD,24062483,SOMERVILLE,2024,2024-10-07,0,11:40:00,,0,0,0.0,42.4012,-71.1164,,2024-10-07 11:40:00,56.76028510000268,0.0,0.6026780042999812
1025,MassDOT,5461012,SOMERVILLE,2024,2024-10-07,0,11:51:00,Local,0,0,0.0,42.37682979,-71.10592641,0,2024-10-07 11:51:00,SomervillePD,24062490,SOMERVILLE,2024,2024-10-07,0,11:51:00,,0,0,0.0,42.3768,-71.1059,,2024-10-07 11:51:00,3.9527170340881606,0.0,0.9723309807613829
1026,MassDOT,5461013,SOMERVILLE,2024,2024-10-09,2,18:58:00,Local,0,1,1.0,42.38171624,-71.10117815,0,2024-10-09 18:58:00,SomervillePD,24063109,SOMERVILLE,2024,2024-10-09,2,18:58:00,,0,0,1.0,42.3819,-71.101,,2024-10-09 18:58:00,25.088150386645385,0.0,0.8243829472934823
